,id,annId,title,content,attachPath,attachFormat,attachSize,_index,publishTime,secCode,secName,bondType,bigIndustryCode,bigCategoryId,smallCategoryId,channelCode
0,d1713c19-854a-4634-bfa8-4af0bf4c26eb,1208714246,20润创01：华润投资创业（深圳）有限公司2020年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2020-11-10/d358135a-43f6-420b-9f04-364172d7982b.PDF,PDF,8469,ows_disclosure-20180825,2020-11-10 00:00:00,['149295'],['20润创01'],,,,,
0,b36b2f3f-5e58-4178-843b-cf08fef4f90d,1208714275,20万科08：万科企业股份有限公司2020年面向合格投资者公开发行公司债券（第四期）募集说明书,,/disc/disk02/finalpage/2020-11-10/3dc83ede-6a1d-4066-a984-41e5583ad66d.PDF,PDF,12379,ows_disclosure-20180825,2020-11-10 00:00:00,['149297'],['20万科08'],,,,,
0,a26f4c11-b428-40af-8bcc-c09d13168b8b,1208714270,20万科07：万科企业股份有限公司2020年面向合格投资者公开发行公司债券（第四期）募集说明书,,/disc/disk02/finalpage/2020-11-10/8f949911-a561-418a-8316-a48a2db6ca76.PDF,PDF,12379,ows_disclosure-20180825,2020-11-10 00:00:00,['149296'],['20万科07'],,,,,
0,9edca578-39de-4081-9078-46cef06b2a39,1208714276,20万科08：万科企业股份有限公司2020年面向合格投资者公开发行公司债券（第四期）募集说明书摘要,,/disc/disk02/finalpage/2020-11-10/bdf39f7e-674d-4b3e-b77e-00a1186e6f39.PDF,PDF,4758,ows_disclosure-20180825,2020-11-10 00:00:00,['149297'],['20万科08'],,,,,
0,58753070-272f-4e19-b050-74f82b7c3ff8,1208714247,20润创01：华润投资创业（深圳）有限公司2020年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2020-11-10/0bd3cb90-38e0-46a5-bb28-1a09b2ce35cc.PDF,PDF,1423,ows_disclosure-20180825,2020-11-10 00:00:00,['149295'],['20润创01'],,,,,
0,bf4775e0-fe85-43aa-84c9-a8c987ba60de,1208713841,20穗交02：广州交通投资集团有限公司2020年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2020-11-10/d2e7da8d-d2ba-47f5-b016-d1f07321d3ba.PDF,PDF,11401,ows_disclosure-20180825,2020-11-10 00:00:00,['149294'],['20穗交02'],,,,,
0,ada400f8-0f2e-468a-aaae-2293499d9726,1208713838,20穗交01：广州交通投资集团有限公司2020年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2020-11-10/e6f588be-94cf-47be-9410-de45c12e96b7.PDF,PDF,4262,ows_disclosure-20180825,2020-11-10 00:00:00,['149293'],['20穗交01'],,,,,
0,47eab813-a1ed-4d63-aba7-b6c954d9101b,1208713837,20穗交01：广州交通投资集团有限公司2020年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2020-11-10/0f00d5bd-ed24-4265-9760-8c557d6e4537.PDF,PDF,11401,ows_disclosure-20180825,2020-11-10 00:00:00,['149293'],['20穗交01'],,,,,
0,32d870c3-1969-4093-8a49-23c89cbf2bd8,1208713842,20穗交02：广州交通投资集团有限公司2020年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2020-11-10/8fe536c4-d8e4-464a-8aef-ce7de10a9b1d.PDF,PDF,4262,ows_disclosure-20180825,2020-11-10 00:00:00,['149294'],['20穗交02'],,,,,
0,1bc6c574-0ecb-460e-9389-83311b5c7289,1208707952,20川机G1：四川省机场集团有限公司2020年公开发行绿色公司债券（面向专业投资者）（第一期）募集说明书摘要,,/disc/disk02/finalpage/2020-11-09/a125916e-5415-46b9-9053-28b1952021b5.PDF,PDF,2489,ows_disclosure-20180825,2020-11-09 00:00:00,['149289'],['20川机G1'],,,,,
0,16142e29-a16f-4e95-8520-b222ee4fe010,1208707951,20川机G1：四川省机场集团有限公司2020年公开发行绿色公司债券（面向专业投资者）（第一期）募集说明书,,/disc/disk02/finalpage/2020-11-09/547e9a03-e4ff-43af-8948-4610347afe8a.PDF,PDF,9979,ows_disclosure-20180825,2020-11-09 00:00:00,['149289'],['20川机G1'],,,,,
0,08f128f0-9bbc-4fa9-b23e-665d9b8842ef,1208707919,20力合01：力合科创集团有限公司2020年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2020-11-09/ca5e5dbe-878b-4dc9-bd86-d935a4f2f7df.PDF,PDF,2280,ows_disclosure-20180825,2020-11-09 00:00:00,['149291'],['20力合01'],,,,,
0,04e50133-0c29-422e-b266-c8b07a16ca3b,1208707918,20力合01：力合科创集团有限公司2020年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2020-11-09/202d560a-b640-4e1c-96eb-d60d030660db.PDF,PDF,1202,ows_disclosure-20180825,2020-11-09 00:00:00,['149291'],['20力合01'],,,,,
0,d90545e4-0766-4977-8b1b-ef74662e106f,1208698876,20鄂交Y3：湖北省交通投资集团有限公司2020年面向专业投资者公开发行可续期公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2020-11-06/0b111125-658f-46ec-ab79-030a9c651c7c.PDF,PDF,1881,ows_disclosure-20180825,2020-11-06 00:00:00,['149286'],['20鄂交Y3'],,,,,
0,31325514-fdba-4aab-aa94-b7dd7b7d116d,1208698875,20鄂交Y3：湖北省交通投资集团有限公司2020年面向专业投资者公开发行可续期公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2020-11-06/d57937ad-9cd4-492c-b1b2-8b7d985338f8.PDF,PDF,7631,ows_disclosure-20180825,2020-11-06 00:00:00,['149286'],['20鄂交Y3'],,,,,
0,c6c5c8f7-2ea5-4157-b42f-b0720be6eeee,1208684293,20中海04：中海企业发展集团有限公司2020年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2020-11-04/bb2b071c-1bab-4790-8e6e-a90f043ab3bd.PDF,PDF,2513,ows_disclosure-20180825,2020-11-04 00:00:00,['149284'],['20中海04'],,,,,
0,7da5c4da-da8d-4040-9718-a0719abe4555,1208684290,20中海04：中海企业发展集团有限公司2020年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2020-11-04/cfcc370d-3eed-4942-a1db-eeaef6563ac0.PDF,PDF,5209,ows_disclosure-20180825,2020-11-04 00:00:00,['149284'],['20中海04'],,,,,
0,d621777f-8784-45b2-b9f7-757a2c1eefc0,1208684286,20中海03：中海企业发展集团有限公司2020年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2020-11-04/d7180b03-54e3-4618-b5d0-a0b8a7a73551.PDF,PDF,5209,ows_disclosure-20180825,2020-11-04 00:00:00,['149283'],['20中海03'],,,,,
0,d046d5ac-0647-4ab8-8c98-cbc827375d75,1208684289,20中海03：中海企业发展集团有限公司2020年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2020-11-04/3309d2ee-ed9e-4037-ac97-694651c57050.PDF,PDF,2513,ows_disclosure-20180825,2020-11-04 00:00:00,['149283'],['20中海03'],,,,,
0,c40509d3-6ecf-4501-886f-37a0576dce5d,1208684680,20长江06：长江证券股份有限公司2020年面向专业投资者公开发行公司债券（第三期）募集说明书摘要,,/disc/disk02/finalpage/2020-11-03/52840661-ffe6-4d2e-a271-f679f4ac9d1a.PDF,PDF,3733,ows_disclosure-20180825,2020-11-03 20:16:57,['149288'],['20长江06'],,,,,
0,ea022a81-0a2b-47ec-a42f-e3425b4d63dc,1208684679,20长江06：长江证券股份有限公司2020年面向专业投资者公开发行公司债券（第三期）募集说明书,,/disc/disk02/finalpage/2020-11-03/2aacfab4-dc81-455a-892e-ad1902c2d2b7.PDF,PDF,9007,ows_disclosure-20180825,2020-11-03 20:15:27,['149288'],['20长江06'],,,,,
0,e81276f2-9ff9-40b2-a585-8306a8eadc31,1208675060,20深铁06：深圳市地铁集团有限公司2020年面向合格投资者公开发行公司债券（第六期）募集说明书摘要,,/disc/disk02/finalpage/2020-11-03/ede09969-d981-4de6-95bc-b99d5cb14ae2.PDF,PDF,2481,ows_disclosure-20180825,2020-11-03 00:00:00,['149285'],['20深铁06'],,,,,
0,5bad7f09-cd59-47f4-8fc3-2f35ce6abcf6,1208675059,20深铁06：深圳市地铁集团有限公司2020年面向合格投资者公开发行公司债券（第六期）募集说明书,,/disc/disk02/finalpage/2020-11-03/7fdf4a98-1a11-4b2a-96d3-5f257b830e61.PDF,PDF,4381,ows_disclosure-20180825,2020-11-03 00:00:00,['149285'],['20深铁06'],,,,,
0,7c86844d-2eab-46f9-9138-433003945b99,1208674381,20海垦01：海南省农垦投资控股集团有限公司2020年面向专业投资者公开发行公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2020-11-03/b5a38b24-71b4-421e-8c2c-85db474419e2.PDF,PDF,6506,ows_disclosure-20180825,2020-11-03 00:00:00,['149287'],['20海垦01'],,,,,
0,134000df-bb0b-4504-b7d2-b4591ddd8fa2,1208674382,20海垦01：海南省农垦投资控股集团有限公司2020年面向专业投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2020-11-03/37f906ea-2401-4064-9ca6-47a6359489c5.PDF,PDF,3046,ows_disclosure-20180825,2020-11-03 00:00:00,['149287'],['20海垦01'],,,,,
0,f7c5c66b-d7d8-4719-ae78-b5786a5d72be,1208649552,20怡亚03：深圳市怡亚通供应链股份有限公司2020年面向专业投资者公开发行公司债券（第三期）募集说明书摘要,,/disc/disk02/finalpage/2020-10-30/de74111b-bd2b-4a7d-93d4-a2301deb4ecf.PDF,PDF,4302,ows_disclosure-20180825,2020-10-30 00:00:00,['149259'],['20怡亚03'],,,,,
0,d1f7db63-78e3-4cac-b4a8-b26a4eba2f2f,1208649556,20怡亚04：深圳市怡亚通供应链股份有限公司2020年面向专业投资者公开发行公司债券（第三期）募集说明书摘要,,/disc/disk02/finalpage/2020-10-30/61fc45ae-a690-45c3-91c5-265dcda83a1d.PDF,PDF,4302,ows_disclosure-20180825,2020-10-30 00:00:00,['149260'],['20怡亚04'],,,,,
0,ca052d40-8db8-4ac7-9127-c01ef3f6299a,1208649551,20怡亚03：深圳市怡亚通供应链股份有限公司2020年面向专业投资者公开发行公司债券（第三期）募集说明书,,/disc/disk02/finalpage/2020-10-30/bddc469c-d54f-450a-ba63-994a31406fd5.PDF,PDF,5836,ows_disclosure-20180825,2020-10-30 00:00:00,['149259'],['20怡亚03'],,,,,
0,256e4017-f0a8-4f69-959c-0e4ea6e7f64b,1208649555,20怡亚04：深圳市怡亚通供应链股份有限公司2020年面向专业投资者公开发行公司债券（第三期）募集说明书,,/disc/disk02/finalpage/2020-10-30/05ed0ff9-3bf2-47bb-892a-2588bb028d90.PDF,PDF,5836,ows_disclosure-20180825,2020-10-30 00:00:00,['149260'],['20怡亚04'],,,,,
0,fc4b82e7-2db5-4ba7-ad99-6233f8bcda11,1208601744,20大族01：大族控股集团有限公司2020年面向专业投资者公开发行公司债券募集说明书,,/disc/disk02/finalpage/2020-10-22/6510aa94-45c0-446d-b71b-45911f0a33b7.PDF,PDF,6483,ows_disclosure-20180825,2020-10-22 16:53:00,['149282'],['20大族01'],,,,,
0,bfbbae49-1803-4c85-944b-eccc06697acb,1208601745,20大族01：大族控股集团有限公司2020年面向专业投资者公开发行公司债券募集说明书摘要,,/disc/disk02/finalpage/2020-10-22/dbf78303-9343-467b-95a1-eda65ab753c0.PDF,PDF,2195,ows_disclosure-20180825,2020-10-22 16:53:00,['149282'],['20大族01'],,,,,
0,eaad961f-eb14-4fd1-b31d-466a875116f8,1208597721,20华发Y3：珠海华发集团有限公司2020年面向专业投资者公开发行可续期公司债券（第三期）募集说明书,,/disc/disk02/finalpage/2020-10-22/58d0f604-47aa-4c9c-beef-c1868dde7692.PDF,PDF,11439,ows_disclosure-20180825,2020-10-22 00:00:00,['149281'],['20华发Y3'],,,,,
0,9e795e9f-5b24-4f21-9d11-d3c5bbf9336d,1208597722,20华发Y3：珠海华发集团有限公司2020年面向专业投资者公开发行可续期公司债券（第三期）募集说明书摘要,,/disc/disk02/finalpage/2020-10-22/7f235866-b915-4160-8bf3-bc9ca22a9b19.PDF,PDF,7027,ows_disclosure-20180825,2020-10-22 00:00:00,['149281'],['20华发Y3'],,,,,
0,c60430b9-364e-4bb3-bca0-048d79c45b60,1208596741,20湘路08：湖南省高速公路集团有限公司2020年面向专业投资者公开发行公司债券（第四期）募集说明书,,/disc/disk02/finalpage/2020-10-22/472d0037-64c5-4991-9475-2e89b8de5706.PDF,PDF,3319,ows_disclosure-20180825,2020-10-22 00:00:00,['149278'],['20湘路08'],,,,,
0,4a0679eb-d17d-454e-b528-cb6aef7b133e,1208596742,20湘路08：湖南省高速公路集团有限公司2020年面向专业投资者公开发行公司债券（第四期）募集说明书摘要,,/disc/disk02/finalpage/2020-10-22/7ce28277-e99a-4a14-b5c0-58c2d45ef0ee.PDF,PDF,2705,ows_disclosure-20180825,2020-10-22 00:00:00,['149278'],['20湘路08'],,,,,
0,d6287d90-4cfe-4994-b769-cb5f11442088,1208596738,20湘路07：湖南省高速公路集团有限公司2020年面向专业投资者公开发行公司债券（第四期）募集说明书摘要,,/disc/disk02/finalpage/2020-10-22/c114b9e5-d0e7-47c2-93c0-7ac021df3ba2.PDF,PDF,2705,ows_disclosure-20180825,2020-10-22 00:00:00,['149277'],['20湘路07'],,,,,
0,ac98a5d0-1e56-45aa-bd1e-c44d3871b1b3,1208596737,20湘路07：湖南省高速公路集团有限公司2020年面向专业投资者公开发行公司债券（第四期）募集说明书,,/disc/disk02/finalpage/2020-10-22/702da7d4-56d8-4e33-af73-1fc71f9914e4.PDF,PDF,3319,ows_disclosure-20180825,2020-10-22 00:00:00,['149277'],['20湘路07'],,,,,
0,ab734dca-484e-4018-af85-ddd9806367ec,1208591225,20润金Y1：华润金控投资有限公司2020年面向专业投资者公开发行可续期公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2020-10-21/466d456d-1129-4995-96b6-25a05a3003ba.PDF,PDF,1432,ows_disclosure-20180825,2020-10-21 00:00:00,['149276'],['20润金Y1'],,,,,
0,32cda55c-1bd7-434f-9029-22d5b962a6c5,1208591224,20润金Y1：华润金控投资有限公司2020年面向专业投资者公开发行可续期公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2020-10-21/d92ac486-5f53-422e-a983-ae2807291e8d.PDF,PDF,10634,ows_disclosure-20180825,2020-10-21 00:00:00,['149276'],['20润金Y1'],,,,,
0,fc222da5-807b-4ea4-9e41-e1e6ccbb0e6d,1208589965,20申证09：申万宏源证券有限公司2020年面向专业投资者公开发行公司债券（第三期）募集说明书,,/disc/disk02/finalpage/2020-10-21/cf9deb35-2951-4d71-85d7-f0d226d1e28e.PDF,PDF,9335,ows_disclosure-20180825,2020-10-21 00:00:00,['149273'],['20申证09'],,,,,
0,809e758c-a633-4c3d-840b-b51b13cf1c95,1208589966,20申证09：申万宏源证券有限公司2020年面向专业投资者公开发行公司债券（第三期）募集说明书摘要,,/disc/disk02/finalpage/2020-10-21/dcbc4888-40cb-4c08-95ae-ab509d4ad284.PDF,PDF,1819,ows_disclosure-20180825,2020-10-21 00:00:00,['149273'],['20申证09'],,,,,
0,6e201b74-6666-43bb-8e03-3170edc4817e,1208589970,20申证10：申万宏源证券有限公司2020年面向专业投资者公开发行公司债券（第三期）募集说明书摘要,,/disc/disk02/finalpage/2020-10-21/e0c87ff1-85a4-411f-8b7e-e9bb4fae6f21.PDF,PDF,1819,ows_disclosure-20180825,2020-10-21 00:00:00,['149274'],['20申证10'],,,,,
0,44fae9f2-8edd-4689-aa82-0fd6036d9f13,1208589969,20申证10：申万宏源证券有限公司2020年面向专业投资者公开发行公司债券（第三期）募集说明书,,/disc/disk02/finalpage/2020-10-21/b2ccfc3a-e406-4e05-b3f7-4c9c83c34f8c.PDF,PDF,9335,ows_disclosure-20180825,2020-10-21 00:00:00,['149274'],['20申证10'],,,,,
0,a2de1e5f-3752-4676-ac56-4b58954bd74d,1208585926,20深能Y2：深圳能源集团股份有限公司2020年面向专业投资者公开发行可续期公司债券（第二期）募集说明书,,/disc/disk02/finalpage/2020-10-20/ae5248e1-e9c5-4674-9e69-568608a31c0f.PDF,PDF,3083,ows_disclosure-20180825,2020-10-20 00:00:00,['149272'],['20深能Y2'],,,,,
0,1e930866-5c1d-4fb3-93f3-cb73b4ab1c6f,1208585927,20深能Y2：深圳能源集团股份有限公司2020年面向专业投资者公开发行可续期公司债券（第二期）募集说明书摘要,,/disc/disk02/finalpage/2020-10-20/a3432f6e-2c9a-4c4a-b37f-98df91adecb0.PDF,PDF,1684,ows_disclosure-20180825,2020-10-20 00:00:00,['149272'],['20深能Y2'],,,,,
0,1b677a74-6a9e-477f-b9b6-0f83f103ad2f,1208584465,20福投01：福建省投资开发集团有限责任公司2020年面向合格投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2020-10-20/b683af37-8ccc-4151-b38a-83983e5477ad.PDF,PDF,2093,ows_disclosure-20180825,2020-10-20 00:00:00,['149271'],['20福投01'],,,,,
0,16e875d7-a4e9-49a2-94fd-773e8ac204b0,1208584464,20福投01：福建省投资开发集团有限责任公司2020年面向合格投资者公开发行公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2020-10-20/845f9fe6-8c69-4700-b4f9-32924f757a7c.PDF,PDF,7248,ows_disclosure-20180825,2020-10-20 00:00:00,['149271'],['20福投01'],,,,,
0,9644234a-37d3-459f-afad-c503e91b55d6,1208577303,20华润Y1：华润电力投资有限公司2020年面向专业投资者公开发行可续期公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2020-10-19/dd226790-88fa-4b75-9163-5511bcf656d6.PDF,PDF,6745,ows_disclosure-20180825,2020-10-19 00:00:00,['149270'],['20华润Y1'],,,,,
0,67f426bd-48e3-448c-9a75-3abc1d79ef7b,1208577304,20华润Y1：华润电力投资有限公司2020年面向专业投资者公开发行可续期公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2020-10-19/414c2ca1-93ab-477d-9baa-822bca2fc45c.PDF,PDF,2875,ows_disclosure-20180825,2020-10-19 00:00:00,['149270'],['20华润Y1'],,,,,
0,c0c414eb-5c35-4a99-ab71-208444d8de37,1208570447,20长城07：长城证券股份有限公司2020年面向专业投资者公开发行公司债券（第五期）募集说明书摘要,,/disc/disk02/finalpage/2020-10-16/4afc8faa-c019-4134-987b-6f3abcc4a80f.PDF,PDF,1771,ows_disclosure-20180825,2020-10-16 00:00:00,['149269'],['20长城07'],,,,,
0,a45d4910-1e29-4d00-8f4e-053eccc0c879,1208570443,20长城06：长城证券股份有限公司2020年面向专业投资者公开发行公司债券（第五期）募集说明书摘要,,/disc/disk02/finalpage/2020-10-16/b6ed1aad-4754-4bbc-be5e-b32a7b022e92.PDF,PDF,1771,ows_disclosure-20180825,2020-10-16 00:00:00,['149268'],['20长城06'],,,,,
0,9b9f7782-9d80-4d51-a305-b3460e5fbb61,1208570446,20长城07：长城证券股份有限公司2020年面向专业投资者公开发行公司债券（第五期）募集说明书,,/disc/disk02/finalpage/2020-10-16/56dadae7-7208-41e7-a57b-ae008e09cd37.PDF,PDF,7251,ows_disclosure-20180825,2020-10-16 00:00:00,['149269'],['20长城07'],,,,,
0,859f4d93-a495-42e8-852f-da54efa36d6b,1208570442,20长城06：长城证券股份有限公司2020年面向专业投资者公开发行公司债券（第五期）募集说明书,,/disc/disk02/finalpage/2020-10-16/593b4c8d-6bc0-4f09-850e-4dbf4115132a.PDF,PDF,7251,ows_disclosure-20180825,2020-10-16 00:00:00,['149268'],['20长城06'],,,,,
0,54275c1f-4a83-44e1-90a8-a7f67bd7376e,1208569713,20兴投04：郑州航空港兴港投资集团有限公司2020年面向合格投资者公开发行公司债券（第四期）募集说明书,,/disc/disk02/finalpage/2020-10-16/02f7c3b3-07c4-415e-9118-49dfebab5e8f.PDF,PDF,7234,ows_disclosure-20180825,2020-10-16 00:00:00,['149266'],['20兴投04'],,,,,
0,19abbbe8-e58e-4282-b4fa-368709a18f4e,1208569714,20兴投04：郑州航空港兴港投资集团有限公司2020年面向合格投资者公开发行公司债券（第四期）募集说明书摘要,,/disc/disk02/finalpage/2020-10-16/1cfdb89d-4dda-4cb7-872f-773f45a64684.PDF,PDF,4314,ows_disclosure-20180825,2020-10-16 00:00:00,['149266'],['20兴投04'],,,,,
0,fd563609-30e3-4290-9d92-73579e1de8ac,1208570134,20中骏03：厦门中骏集团有限公司2020年面向专业投资者公开发行公司债券（第二期）募集说明书摘要,,/disc/disk02/finalpage/2020-10-15/fc6c4823-434c-4fa9-8715-cfa1ab846455.PDF,PDF,2970,ows_disclosure-20180825,2020-10-15 17:48:10,['149267'],['20中骏03'],,,,,
0,848c2613-6c72-4856-b3ed-5b12b4b1f188,1208570133,20中骏03：厦门中骏集团有限公司2020年面向专业投资者公开发行公司债券（第二期）募集说明书,,/disc/disk02/finalpage/2020-10-15/75551fbd-b425-45f4-bdb1-3916478fde6d.PDF,PDF,1944,ows_disclosure-20180825,2020-10-15 17:48:10,['149267'],['20中骏03'],,,,,
0,dd3a8d77-a376-416e-abc4-8f514db6feaf,1208563422,20津保04：天津保税区投资控股集团有限公司2020年面向专业投资者公开发行公司债券（第三期）募集说明书,,/disc/disk02/finalpage/2020-10-15/42319f49-3ea0-4733-823e-e4a4ce0b0802.PDF,PDF,4492,ows_disclosure-20180825,2020-10-15 00:00:00,['149263'],['20津保04'],,,,,
0,154438e0-8282-4ca3-973a-37657bdd6682,1208563423,20津保04：天津保税区投资控股集团有限公司2020年面向专业投资者公开发行公司债券（第三期）募集说明书摘要,,/disc/disk02/finalpage/2020-10-15/26bca316-6a1e-46f3-ab58-f204da795add.PDF,PDF,2037,ows_disclosure-20180825,2020-10-15 00:00:00,['149263'],['20津保04'],,,,,
0,de76c4a6-5317-4002-8176-7354186a78f5,1208562507,20合和01：云南合和（集团）股份有限公司2020年面向合格投资者公开发行公司债券（第一期）募集说明书,,/disc/disk02/finalpage/2020-10-14/1ef985e4-dd79-4ec8-86c3-2677a16112b5.PDF,PDF,6179,ows_disclosure-20180825,2020-10-15 00:00:00,['149264'],['中垠1A3'],,,,,
0,453927e3-9054-4f45-9eb0-83723e40840b,1208562508,20合和01：云南合和（集团）股份有限公司2020年面向合格投资者公开发行公司债券（第一期）募集说明书摘要,,/disc/disk02/finalpage/2020-10-14/9a71d419-5e30-4092-a3da-82bc826f4862.PDF,PDF,2846,ows_disclosure-20180825,2020-10-15 00:00:00,['149264'],['中垠1A3'],,,,,
0,c50ccaec-fd11-4d9b-ab3d-138d40a77e3e,1208561824,20深铁05：深圳市地铁集团有限公司2020年面向合格投资者公开发行公司债券（第五期）募集说明书,,/disc/disk02/finalpage/2020-10-15/ff6bee26-d6ce-4df0-8b09-9f573472c881.PDF,PDF,4448,ows_disclosure-20180825,2020-10-15 00:00:00,['149265'],['20深铁05'],,,,,
0,80f24af2-9a05-4341-a1a8-4b462685be2a,1208561825,20深铁05：深圳市地铁集团有限公司2020年面向合格投资者公开发行公司债券（第五期）募集说明书摘要,,/disc/disk02/finalpage/2020-10-15/32f33a77-5ff9-4c9f-aae2-c7104c8290fa.PDF,PDF,2631,ows_disclosure-20180825,2020-10-15 00:00:00,['149265'],['20深铁05'],,,,,
0,dc99b163-9a5c-4e79-a913-c7047f3f7330,1208549049,20招路Y2：招商局公路网络科技控股股份有限公司2020年公开发行可续期公司债券（第二期）募集说明书,,/disc/disk02/finalpage/2020-10-14/4d4bf3e4-f650-44af-8faa-8c3e6eff9f56.PDF,PDF,4597,ows_disclosure-20180825,2020-10-14 00:00:00,['149261'],['20招路Y2'],,,,,
0,d5d05187-7a56-48cf-abbc-12cfc55f39d8,1208549053,20招路Y3：招商局公路网络科技控股股份有限公司2020年公开发行可续期公司债券（第二期）募集说明书,,/disc/disk02/finalpage/2020-10-14/23a47ed1-90f1-4a88-ad08-43ecd36f6616.PDF,PDF,4597,ows_disclosure-20180825,2020-10-14 00:00:00,['149262'],['20招路Y3'],,,,,
0,b5f62149-f880-411d-a0e8-8925ab0aea61,1208549054,20招路Y3：招商局公路网络科技控股股份有限公司2020年公开发行可续期公司债券（第二期）募集说明书摘要,,/disc/disk02/finalpage/2020-10-14/d056b3b7-54c1-4ac1-8814-b327403eda01.PDF,PDF,2189,ows_disclosure-20180825,2020-10-14 00:00:00,['149262'],['20招路Y3'],,,,,
0,284401f6-83ff-495e-a4c4-12f7bd9bd108,1208549050,20招路Y2：招商局公路网络科技控股股份有限公司2020年公开发行可续期公司债券（第二期）募集说明书摘要,,/disc/disk02/finalpage/2020-10-14/ed614b52-154b-432c-be53-69a39e6f304a.PDF,PDF,2189,ows_disclosure-20180825,2020-10-14 00:00:00,['149261'],['20招路Y2'],,,,,
0,5aa1e265-76e8-4bc3-9616-5f0d65eac3bb,1208538607,20恒大05：恒大地产集团有限公司2020年面向专业投资者公开发行公司债券（第二期）募集说明书摘要,,/disc/disk02/finalpage/2020-10-12/15628d54-3df0-47df-b188-ba5e36bdc661.PDF,PDF,2482,ows_disclosure-20180825,2020-10-12 17:53:00,['149258'],['20恒大05'],,,,,
0,49c45414-0665-43ad-add3-9b6c1990aab7,1208538606,20恒大05：恒大地产集团有限公司2020年面向专业投资者公开发行公司债券（第二期）募集说明书,,/disc/disk02/finalpage/2020-10-12/702eaaf3-fcd5-4d75-ab98-738fb6a40bf9.PDF,PDF,5401,ows_disclosure-20180825,2020-10-12 17:53:00,['149258'],['20恒大05'],,,,,
0,cf4fff90-3c59-4415-a2e8-38755dbcdb01,1208530621,20STO02：申通快递股份有限公司2020年公开发行公司债券（第二期）募集说明书摘要,,/disc/disk02/finalpage/2020-10-12/e9372abb-b273-4d1a-bc3e-9f12c475f805.PDF,PDF,2113,ows_disclosure-20180825,2020-10-12 00:00:00,['149255'],['20STO02'],,,,,
0,6a95c5d5-550f-49ed-90ba-1cef1c3562d6,1208530620,20STO02：申通快递股份有限公司2020年公开发行公司债券（第二期）募集说明书,,/disc/disk02/finalpage/2020-10-12/80799a98-3118-4b36-8572-cfc452c63ea8.PDF,PDF,5632,ows_disclosure-20180825,2020-10-12 00:00:00,['149255'],['20STO02'],,,,,
0,f3c21e3d-8cac-4a88-b166-d1bf168a1f58,1208521136,20阳城04：阳光城集团股份有限公司2020年面向专业投资者公开发行住房租赁专项公司债券募集说明书,,/disc/disk02/finalpage/2020-09-30/33d39338-dc2a-408c-a271-6f6e55bcee5a.PDF,PDF,10722,ows_disclosure-20180825,2020-09-30 15:43:00,['149256'],['20阳城04'],,,,,
0,c8a876fb-6836-4cfa-99fb-4362c03041bd,1208521137,20阳城04：阳光城集团股份有限公司2020年面向专业投资者公开发行住房租赁专项公司债券募集说明书摘要,,/disc/disk02/finalpage/2020-09-30/81b9e405-161b-4c7e-8d27-d3dc31d2a612.PDF,PDF,7243,ows_disclosure-20180825,2020-09-30 15:43:00,['149256'],['20阳城04'],,,,,
0,78011559-d0c1-4675-a597-119df9432239,1208484054,20远东D4：远东国际融资租赁有限公司2020年面向专业投资者公开发行短期公司债券（第四期）募集说明书,,/disc/disk02/finalpage/2020-09-24/84871dbc-ad35-47e3-8f3d-9dc45355b129.PDF,PDF,6883,ows_disclosure-20180825,2020-09-24 00:00:00,['149251'],['20远东D4'],,,,,
0,4cf01121-e591-4c6a-aafc-f5766bb74965,1208484055,20远东D4：远东国际融资租赁有限公司2020年面向专业投资者公开发行短期公司债券（第四期）募集说明书摘要,,/disc/disk02/finalpage/2020-09-24/b8536578-5ea1-43f3-9be5-e35f017e49c9.PDF,PDF,2709,ows_disclosure-20180825,2020-09-24 00:00:00,['149251'],['20远东D4'],,,,,
